movie_id,actor_id,role
954,4,Lead Cast
954,20,Lead Cast
954,1,Lead Cast
954,15,Lead Cast
955,7,Lead Cast
955,11,Lead Cast
955,12,Lead Cast
955,3,Lead Cast
956,5,Lead Cast
956,15,Lead Cast
956,18,Lead Cast
956,6,Lead Cast
957,18,Lead Cast
957,16,Lead Cast
957,5,Lead Cast
957,11,Lead Cast
958,3,Lead Cast
958,20,Lead Cast
958,11,Lead Cast
958,16,Lead Cast
959,5,Lead Cast
959,7,Lead Cast
959,19,Lead Cast
959,2,Lead Cast
960,3,Lead Cast
960,5,Lead Cast
960,11,Lead Cast
960,9,Lead Cast
961,9,Lead Cast
961,8,Lead Cast
961,16,Lead Cast
961,11,Lead Cast
962,10,Lead Cast
962,4,Lead Cast
962,16,Lead Cast
962,13,Lead Cast
963,15,Lead Cast
963,6,Lead Cast
963,12,Lead Cast
963,4,Lead Cast
964,2,Lead Cast
964,4,Lead Cast
964,3,Lead Cast
964,20,Lead Cast
965,15,Lead Cast
965,18,Lead Cast
965,2,Lead Cast
965,3,Lead Cast
966,20,Lead Cast
966,3,Lead Cast
966,5,Lead Cast
966,6,Lead Cast
967,1,Lead Cast
967,14,Lead Cast
967,12,Lead Cast
967,10,Lead Cast
968,12,Lead Cast
968,20,Lead Cast
968,10,Lead Cast
968,2,Lead Cast
969,11,Lead Cast
969,6,Lead Cast
969,13,Lead Cast
969,10,Lead Cast
970,7,Lead Cast
970,19,Lead Cast
970,2,Lead Cast
970,9,Lead Cast
971,12,Lead Cast
971,10,Lead Cast
971,20,Lead Cast
971,9,Lead Cast
972,15,Lead Cast
972,16,Lead Cast
972,7,Lead Cast
972,2,Lead Cast
973,12,Lead Cast
973,19,Lead Cast
973,16,Lead Cast
973,1,Lead Cast
974,2,Lead Cast
974,9,Lead Cast
974,6,Lead Cast
974,17,Lead Cast
975,12,Lead Cast
975,11,Lead Cast
975,7,Lead Cast
975,10,Lead Cast
976,7,Lead Cast
976,12,Lead Cast
976,2,Lead Cast
976,17,Lead Cast
977,14,Lead Cast
977,19,Lead Cast
977,20,Lead Cast
977,1,Lead Cast
978,13,Lead Cast
978,20,Lead Cast
978,16,Lead Cast
978,4,Lead Cast
979,15,Lead Cast
979,19,Lead Cast
979,13,Lead Cast
979,7,Lead Cast
980,2,Lead Cast
980,10,Lead Cast
980,16,Lead Cast
980,17,Lead Cast
981,20,Lead Cast
981,7,Lead Cast
981,3,Lead Cast
981,2,Lead Cast
982,10,Lead Cast
982,4,Lead Cast
982,9,Lead Cast
982,13,Lead Cast
983,6,Lead Cast
983,19,Lead Cast
983,2,Lead Cast
983,16,Lead Cast
984,10,Lead Cast
984,12,Lead Cast
984,11,Lead Cast
984,8,Lead Cast
985,17,Lead Cast
985,16,Lead Cast
985,7,Lead Cast
985,4,Lead Cast
986,8,Lead Cast
986,7,Lead Cast
986,12,Lead Cast
986,9,Lead Cast
987,10,Lead Cast
987,9,Lead Cast
987,5,Lead Cast
987,3,Lead Cast
988,14,Lead Cast
988,4,Lead Cast
988,8,Lead Cast
988,1,Lead Cast
989,1,Lead Cast
989,3,Lead Cast
989,7,Lead Cast
989,5,Lead Cast
990,9,Lead Cast
990,13,Lead Cast
990,2,Lead Cast
990,7,Lead Cast
991,11,Lead Cast
991,19,Lead Cast
991,12,Lead Cast
991,2,Lead Cast
992,9,Lead Cast
992,1,Lead Cast
992,5,Lead Cast
992,4,Lead Cast
993,1,Lead Cast
993,7,Lead Cast
993,16,Lead Cast
993,6,Lead Cast
994,14,Lead Cast
994,20,Lead Cast
994,17,Lead Cast
994,19,Lead Cast
995,10,Lead Cast
995,19,Lead Cast
995,8,Lead Cast
995,16,Lead Cast
996,8,Lead Cast
996,3,Lead Cast
996,10,Lead Cast
996,19,Lead Cast
997,16,Lead Cast
997,20,Lead Cast
997,1,Lead Cast
997,7,Lead Cast
998,7,Lead Cast
998,10,Lead Cast
998,11,Lead Cast
998,18,Lead Cast
999,5,Lead Cast
999,16,Lead Cast
999,12,Lead Cast
999,11,Lead Cast
1000,15,Lead Cast
1000,18,Lead Cast
1000,19,Lead Cast
1000,17,Lead Cast
1001,21,Lead Cast
1001,22,Lead Cast
1001,23,Lead Cast
1001,24,Lead Cast
1002,22,Lead Cast
1002,21,Lead Cast
1002,25,Lead Cast
1002,26,Lead Cast
1003,27,Lead Cast
1003,28,Lead Cast
1003,29,Lead Cast
1003,22,Lead Cast
1004,21,Lead Cast
1004,30,Lead Cast
1004,23,Lead Cast
1004,28,Lead Cast
1005,23,Lead Cast
1005,25,Lead Cast
1005,31,Lead Cast
1005,30,Lead Cast
1006,25,Lead Cast
1006,30,Lead Cast
1006,26,Lead Cast
1006,24,Lead Cast
1007,26,Lead Cast
1007,28,Lead Cast
1007,30,Lead Cast
1007,24,Lead Cast
1008,23,Lead Cast
1008,30,Lead Cast
1008,32,Lead Cast
1008,22,Lead Cast
1009,31,Lead Cast
1009,22,Lead Cast
1009,24,Lead Cast
1009,30,Lead Cast
1010,33,Lead Cast
1010,24,Lead Cast
1010,21,Lead Cast
1010,32,Lead Cast
1011,29,Lead Cast
1011,33,Lead Cast
1011,34,Lead Cast
1011,27,Lead Cast
1012,26,Lead Cast
1012,22,Lead Cast
1012,30,Lead Cast
1012,29,Lead Cast
1013,26,Lead Cast
1013,31,Lead Cast
1013,23,Lead Cast
1013,27,Lead Cast
1014,25,Lead Cast
1014,35,Lead Cast
1014,24,Lead Cast
1014,27,Lead Cast
1015,34,Lead Cast
1015,31,Lead Cast
1015,33,Lead Cast
1015,22,Lead Cast
1016,28,Lead Cast
1016,29,Lead Cast
1016,22,Lead Cast
1016,26,Lead Cast
1017,28,Lead Cast
1017,23,Lead Cast
1017,29,Lead Cast
1017,35,Lead Cast
1018,34,Lead Cast
1018,32,Lead Cast
1018,21,Lead Cast
1018,29,Lead Cast
1019,24,Lead Cast
1019,26,Lead Cast
1019,31,Lead Cast
1019,27,Lead Cast
1020,35,Lead Cast
1020,23,Lead Cast
1020,26,Lead Cast
1020,29,Lead Cast
1021,24,Lead Cast
1021,29,Lead Cast
1021,33,Lead Cast
1021,21,Lead Cast
1022,26,Lead Cast
1022,23,Lead Cast
1022,30,Lead Cast
1022,22,Lead Cast
1023,32,Lead Cast
1023,21,Lead Cast
1023,23,Lead Cast
1023,29,Lead Cast
1024,31,Lead Cast
1024,34,Lead Cast
1024,26,Lead Cast
1024,24,Lead Cast
1025,34,Lead Cast
1025,25,Lead Cast
1025,24,Lead Cast
1025,30,Lead Cast
1026,26,Lead Cast
1026,25,Lead Cast
1026,28,Lead Cast
1026,27,Lead Cast
1027,21,Lead Cast
1027,30,Lead Cast
1027,35,Lead Cast
1027,31,Lead Cast
1028,24,Lead Cast
1028,28,Lead Cast
1028,25,Lead Cast
1028,30,Lead Cast
1029,34,Lead Cast
1029,33,Lead Cast
1029,25,Lead Cast
1029,23,Lead Cast
1030,35,Lead Cast
1030,33,Lead Cast
1030,26,Lead Cast
1030,30,Lead Cast
1031,33,Lead Cast
1031,27,Lead Cast
1031,25,Lead Cast
1031,29,Lead Cast
1032,21,Lead Cast
1032,29,Lead Cast
1032,27,Lead Cast
1032,26,Lead Cast
1033,28,Lead Cast
1033,27,Lead Cast
1033,23,Lead Cast
1033,29,Lead Cast
1034,23,Lead Cast
1034,29,Lead Cast
1034,25,Lead Cast
1034,26,Lead Cast
1035,31,Lead Cast
1035,28,Lead Cast
1035,26,Lead Cast
1035,35,Lead Cast
1036,24,Lead Cast
1036,28,Lead Cast
1036,35,Lead Cast
1036,31,Lead Cast
1037,28,Lead Cast
1037,32,Lead Cast
1037,23,Lead Cast
1037,26,Lead Cast
1038,33,Lead Cast
1038,32,Lead Cast
1038,35,Lead Cast
1038,24,Lead Cast
1039,27,Lead Cast
1039,33,Lead Cast
1039,35,Lead Cast
1039,32,Lead Cast
1040,32,Lead Cast
1040,25,Lead Cast
1040,21,Lead Cast
1040,33,Lead Cast
1041,29,Lead Cast
1041,25,Lead Cast
1041,28,Lead Cast
1041,26,Lead Cast
1042,22,Lead Cast
1042,23,Lead Cast
1042,25,Lead Cast
1042,34,Lead Cast
1043,24,Lead Cast
1043,28,Lead Cast
1043,33,Lead Cast
1043,21,Lead Cast
1044,21,Lead Cast
1044,30,Lead Cast
1044,27,Lead Cast
1044,26,Lead Cast
1045,35,Lead Cast
1045,32,Lead Cast
1045,22,Lead Cast
1045,24,Lead Cast
1046,30,Lead Cast
1046,23,Lead Cast
1046,22,Lead Cast
1046,34,Lead Cast
1047,27,Lead Cast
1047,34,Lead Cast
1047,31,Lead Cast
1047,25,Lead Cast
1048,32,Lead Cast
1048,22,Lead Cast
1048,35,Lead Cast
1048,26,Lead Cast
1049,31,Lead Cast
1049,26,Lead Cast
1049,28,Lead Cast
1049,22,Lead Cast
1050,33,Lead Cast
1050,34,Lead Cast
1050,26,Lead Cast
1050,35,Lead Cast
1051,22,Lead Cast
1051,34,Lead Cast
1051,33,Lead Cast
1051,25,Lead Cast
1052,29,Lead Cast
1052,23,Lead Cast
1052,34,Lead Cast
1052,28,Lead Cast
1053,34,Lead Cast
1053,33,Lead Cast
1053,35,Lead Cast
1053,30,Lead Cast
1054,32,Lead Cast
1054,30,Lead Cast
1054,31,Lead Cast
1054,26,Lead Cast
1055,33,Lead Cast
1055,32,Lead Cast
1055,24,Lead Cast
1055,27,Lead Cast
1056,34,Lead Cast
1056,29,Lead Cast
1056,23,Lead Cast
1056,27,Lead Cast
1057,25,Lead Cast
1057,27,Lead Cast
1057,34,Lead Cast
1057,33,Lead Cast
1058,34,Lead Cast
1058,31,Lead Cast
1058,35,Lead Cast
1058,22,Lead Cast
1059,35,Lead Cast
1059,23,Lead Cast
1059,30,Lead Cast
1059,25,Lead Cast
1060,29,Lead Cast
1060,21,Lead Cast
1060,34,Lead Cast
1060,25,Lead Cast
1061,24,Lead Cast
1061,29,Lead Cast
1061,27,Lead Cast
1061,30,Lead Cast
1062,22,Lead Cast
1062,27,Lead Cast
1062,25,Lead Cast
1062,21,Lead Cast
1063,23,Lead Cast
1063,24,Lead Cast
1063,29,Lead Cast
1063,35,Lead Cast
1064,25,Lead Cast
1064,31,Lead Cast
1064,27,Lead Cast
1064,22,Lead Cast
1065,27,Lead Cast
1065,23,Lead Cast
1065,26,Lead Cast
1065,28,Lead Cast
1066,27,Lead Cast
1066,34,Lead Cast
1066,22,Lead Cast
1066,25,Lead Cast
1067,22,Lead Cast
1067,26,Lead Cast
1067,34,Lead Cast
1067,21,Lead Cast
1068,30,Lead Cast
1068,21,Lead Cast
1068,34,Lead Cast
1068,24,Lead Cast
1069,30,Lead Cast
1069,27,Lead Cast
1069,32,Lead Cast
1069,26,Lead Cast
1070,32,Lead Cast
1070,28,Lead Cast
1070,27,Lead Cast
1070,33,Lead Cast
1071,26,Lead Cast
1071,27,Lead Cast
1071,24,Lead Cast
1071,30,Lead Cast
1072,23,Lead Cast
1072,30,Lead Cast
1072,21,Lead Cast
1072,27,Lead Cast
1073,34,Lead Cast
1073,31,Lead Cast
1073,23,Lead Cast
1073,32,Lead Cast
1074,32,Lead Cast
1074,34,Lead Cast
1074,24,Lead Cast
1074,25,Lead Cast
1075,29,Lead Cast
1075,22,Lead Cast
1075,27,Lead Cast
1075,28,Lead Cast
1076,25,Lead Cast
1076,22,Lead Cast
1076,30,Lead Cast
1076,35,Lead Cast
1077,21,Lead Cast
1077,22,Lead Cast
1077,23,Lead Cast
1077,31,Lead Cast
1078,25,Lead Cast
1078,31,Lead Cast
1078,29,Lead Cast
1078,27,Lead Cast
1079,26,Lead Cast
1079,22,Lead Cast
1079,35,Lead Cast
1079,33,Lead Cast
1080,31,Lead Cast
1080,27,Lead Cast
1080,25,Lead Cast
1080,34,Lead Cast
1081,22,Lead Cast
1081,27,Lead Cast
1081,29,Lead Cast
1081,21,Lead Cast
1082,21,Lead Cast
1082,27,Lead Cast
1082,23,Lead Cast
1082,28,Lead Cast
1083,29,Lead Cast
1083,21,Lead Cast
1083,27,Lead Cast
1083,32,Lead Cast
1084,29,Lead Cast
1084,23,Lead Cast
1084,26,Lead Cast
1084,35,Lead Cast
1085,33,Lead Cast
1085,27,Lead Cast
1085,31,Lead Cast
1085,32,Lead Cast
1086,23,Lead Cast
1086,21,Lead Cast
1086,31,Lead Cast
1086,34,Lead Cast
1087,32,Lead Cast
1087,27,Lead Cast
1087,22,Lead Cast
1087,26,Lead Cast
1088,26,Lead Cast
1088,21,Lead Cast
1088,32,Lead Cast
1088,24,Lead Cast
1089,25,Lead Cast
1089,28,Lead Cast
1089,24,Lead Cast
1089,23,Lead Cast
1090,34,Lead Cast
1090,24,Lead Cast
1090,27,Lead Cast
1090,28,Lead Cast
1091,31,Lead Cast
1091,28,Lead Cast
1091,25,Lead Cast
1091,32,Lead Cast
1092,35,Lead Cast
1092,27,Lead Cast
1092,24,Lead Cast
1092,30,Lead Cast
1093,24,Lead Cast
1093,31,Lead Cast
1093,22,Lead Cast
1093,26,Lead Cast
1094,31,Lead Cast
1094,26,Lead Cast
1094,21,Lead Cast
1094,27,Lead Cast
1095,29,Lead Cast
1095,34,Lead Cast
1095,21,Lead Cast
1095,25,Lead Cast
1096,30,Lead Cast
1096,31,Lead Cast
1096,28,Lead Cast
1096,35,Lead Cast
1097,33,Lead Cast
1097,27,Lead Cast
1097,31,Lead Cast
1097,32,Lead Cast
1098,32,Lead Cast
1098,26,Lead Cast
1098,30,Lead Cast
1098,33,Lead Cast
1099,25,Lead Cast
1099,24,Lead Cast
1099,21,Lead Cast
1099,30,Lead Cast
1100,33,Lead Cast
1100,22,Lead Cast
1100,21,Lead Cast
1100,28,Lead Cast
1101,23,Lead Cast
1101,30,Lead Cast
1101,25,Lead Cast
1101,33,Lead Cast
1102,26,Lead Cast
1102,25,Lead Cast
1102,22,Lead Cast
1102,27,Lead Cast
1103,30,Lead Cast
1103,21,Lead Cast
1103,31,Lead Cast
1103,22,Lead Cast
1104,35,Lead Cast
1104,32,Lead Cast
1104,24,Lead Cast
1104,33,Lead Cast
1105,35,Lead Cast
1105,25,Lead Cast
1105,27,Lead Cast
1105,22,Lead Cast
1106,26,Lead Cast
1106,25,Lead Cast
1106,32,Lead Cast
1106,34,Lead Cast
1107,24,Lead Cast
1107,34,Lead Cast
1107,35,Lead Cast
1107,27,Lead Cast
1108,25,Lead Cast
1108,22,Lead Cast
1108,24,Lead Cast
1108,33,Lead Cast
1109,29,Lead Cast
1109,23,Lead Cast
1109,24,Lead Cast
1109,35,Lead Cast
1110,29,Lead Cast
1110,23,Lead Cast
1110,22,Lead Cast
1110,25,Lead Cast
1111,24,Lead Cast
1111,34,Lead Cast
1111,33,Lead Cast
1111,27,Lead Cast
1112,23,Lead Cast
1112,21,Lead Cast
1112,34,Lead Cast
1112,35,Lead Cast
1113,23,Lead Cast
1113,32,Lead Cast
1113,30,Lead Cast
1113,33,Lead Cast
1114,34,Lead Cast
1114,26,Lead Cast
1114,33,Lead Cast
1114,31,Lead Cast
1115,30,Lead Cast
1115,32,Lead Cast
1115,27,Lead Cast
1115,31,Lead Cast
1116,29,Lead Cast
1116,26,Lead Cast
1116,34,Lead Cast
1116,23,Lead Cast
1117,34,Lead Cast
1117,32,Lead Cast
1117,21,Lead Cast
1117,27,Lead Cast
1118,35,Lead Cast
1118,34,Lead Cast
1118,30,Lead Cast
1118,21,Lead Cast
1119,22,Lead Cast
1119,33,Lead Cast
1119,29,Lead Cast
1119,28,Lead Cast
1120,30,Lead Cast
1120,26,Lead Cast
1120,31,Lead Cast
1120,28,Lead Cast
1121,31,Lead Cast
1121,25,Lead Cast
1121,32,Lead Cast
1121,33,Lead Cast
1122,28,Lead Cast
1122,23,Lead Cast
1122,35,Lead Cast
1122,32,Lead Cast
1123,31,Lead Cast
1123,24,Lead Cast
1123,26,Lead Cast
1123,28,Lead Cast
1124,35,Lead Cast
1124,23,Lead Cast
1124,33,Lead Cast
1124,28,Lead Cast
1125,31,Lead Cast
1125,25,Lead Cast
1125,34,Lead Cast
1125,35,Lead Cast
1126,31,Lead Cast
1126,30,Lead Cast
1126,24,Lead Cast
1126,28,Lead Cast
1127,33,Lead Cast
1127,24,Lead Cast
1127,31,Lead Cast
1127,29,Lead Cast
1128,28,Lead Cast
1128,35,Lead Cast
1128,22,Lead Cast
1128,26,Lead Cast
1129,28,Lead Cast
1129,25,Lead Cast
1129,26,Lead Cast
1129,32,Lead Cast
1130,22,Lead Cast
1130,21,Lead Cast
1130,26,Lead Cast
1130,27,Lead Cast
1131,26,Lead Cast
1131,27,Lead Cast
1131,22,Lead Cast
1131,34,Lead Cast
1132,28,Lead Cast
1132,32,Lead Cast
1132,23,Lead Cast
1132,21,Lead Cast
1133,24,Lead Cast
1133,23,Lead Cast
1133,33,Lead Cast
1133,34,Lead Cast
1134,32,Lead Cast
1134,25,Lead Cast
1134,23,Lead Cast
1134,24,Lead Cast
1135,23,Lead Cast
1135,21,Lead Cast
1135,27,Lead Cast
1135,31,Lead Cast
1136,31,Lead Cast
1136,22,Lead Cast
1136,28,Lead Cast
1136,24,Lead Cast
1137,25,Lead Cast
1137,33,Lead Cast
1137,29,Lead Cast
1137,32,Lead Cast
1138,32,Lead Cast
1138,35,Lead Cast
1138,22,Lead Cast
1138,21,Lead Cast
1139,34,Lead Cast
1139,35,Lead Cast
1139,30,Lead Cast
1139,22,Lead Cast
1140,26,Lead Cast
1140,28,Lead Cast
1140,22,Lead Cast
1140,30,Lead Cast
1141,28,Lead Cast
1141,21,Lead Cast
1141,26,Lead Cast
1141,34,Lead Cast
1142,27,Lead Cast
1142,22,Lead Cast
1142,32,Lead Cast
1142,26,Lead Cast
1143,34,Lead Cast
1143,32,Lead Cast
1143,28,Lead Cast
1143,21,Lead Cast
1144,21,Lead Cast
1144,24,Lead Cast
1144,31,Lead Cast
1144,22,Lead Cast
1145,32,Lead Cast
1145,29,Lead Cast
1145,26,Lead Cast
1145,28,Lead Cast
1146,30,Lead Cast
1146,34,Lead Cast
1146,25,Lead Cast
1146,24,Lead Cast
1147,25,Lead Cast
1147,21,Lead Cast
1147,33,Lead Cast
1147,30,Lead Cast
1148,29,Lead Cast
1148,31,Lead Cast
1148,27,Lead Cast
1148,28,Lead Cast
1149,22,Lead Cast
1149,33,Lead Cast
1149,28,Lead Cast
1149,25,Lead Cast
1150,30,Lead Cast
1150,21,Lead Cast
1150,24,Lead Cast
1150,23,Lead Cast
1151,21,Lead Cast
1151,30,Lead Cast
1151,31,Lead Cast
1151,33,Lead Cast
1152,26,Lead Cast
1152,32,Lead Cast
1152,30,Lead Cast
1152,27,Lead Cast
1153,24,Lead Cast
1153,30,Lead Cast
1153,34,Lead Cast
1153,22,Lead Cast
1154,28,Lead Cast
1154,34,Lead Cast
1154,35,Lead Cast
1154,27,Lead Cast
1155,25,Lead Cast
1155,31,Lead Cast
1155,32,Lead Cast
1155,28,Lead Cast
1156,27,Lead Cast
1156,31,Lead Cast
1156,23,Lead Cast
1156,24,Lead Cast
1157,30,Lead Cast
1157,28,Lead Cast
1157,34,Lead Cast
1157,25,Lead Cast
1158,28,Lead Cast
1158,32,Lead Cast
1158,35,Lead Cast
1158,33,Lead Cast
1159,30,Lead Cast
1159,23,Lead Cast
1159,22,Lead Cast
1159,29,Lead Cast
1160,33,Lead Cast
1160,31,Lead Cast
1160,28,Lead Cast
1160,34,Lead Cast
1161,33,Lead Cast
1161,23,Lead Cast
1161,31,Lead Cast
1161,24,Lead Cast
1162,29,Lead Cast
1162,25,Lead Cast
1162,27,Lead Cast
1162,32,Lead Cast
1163,25,Lead Cast
1163,26,Lead Cast
1163,27,Lead Cast
1163,29,Lead Cast
1164,21,Lead Cast
1164,26,Lead Cast
1164,31,Lead Cast
1164,27,Lead Cast
1165,29,Lead Cast
1165,24,Lead Cast
1165,26,Lead Cast
1165,33,Lead Cast
1166,21,Lead Cast
1166,34,Lead Cast
1166,22,Lead Cast
1166,35,Lead Cast
1167,22,Lead Cast
1167,24,Lead Cast
1167,34,Lead Cast
1167,33,Lead Cast
1168,31,Lead Cast
1168,27,Lead Cast
1168,26,Lead Cast
1168,32,Lead Cast
1169,25,Lead Cast
1169,24,Lead Cast
1169,35,Lead Cast
1169,28,Lead Cast
1170,21,Lead Cast
1170,22,Lead Cast
1170,28,Lead Cast
1170,26,Lead Cast
1171,32,Lead Cast
1171,26,Lead Cast
1171,31,Lead Cast
1171,29,Lead Cast
1172,25,Lead Cast
1172,23,Lead Cast
1172,34,Lead Cast
1172,33,Lead Cast
1173,33,Lead Cast
1173,28,Lead Cast
1173,26,Lead Cast
1173,27,Lead Cast
1174,24,Lead Cast
1174,28,Lead Cast
1174,35,Lead Cast
1174,25,Lead Cast
1175,25,Lead Cast
1175,33,Lead Cast
1175,22,Lead Cast
1175,30,Lead Cast
1176,27,Lead Cast
1176,35,Lead Cast
1176,22,Lead Cast
1176,30,Lead Cast
1177,23,Lead Cast
1177,24,Lead Cast
1177,35,Lead Cast
1177,22,Lead Cast
1178,22,Lead Cast
1178,32,Lead Cast
1178,26,Lead Cast
1178,35,Lead Cast
1179,27,Lead Cast
1179,35,Lead Cast
1179,31,Lead Cast
1179,23,Lead Cast
1180,30,Lead Cast
1180,24,Lead Cast
1180,32,Lead Cast
1180,23,Lead Cast
1181,25,Lead Cast
1181,29,Lead Cast
1181,34,Lead Cast
1181,22,Lead Cast
1182,28,Lead Cast
1182,33,Lead Cast
1182,22,Lead Cast
1182,34,Lead Cast
1183,26,Lead Cast
1183,21,Lead Cast
1183,34,Lead Cast
1183,23,Lead Cast
1184,21,Lead Cast
1184,24,Lead Cast
1184,33,Lead Cast
1184,35,Lead Cast
1185,31,Lead Cast
1185,22,Lead Cast
1185,34,Lead Cast
1185,25,Lead Cast
1186,28,Lead Cast
1186,35,Lead Cast
1186,23,Lead Cast
1186,34,Lead Cast
1187,35,Lead Cast
1187,21,Lead Cast
1187,26,Lead Cast
1187,28,Lead Cast
1188,26,Lead Cast
1188,29,Lead Cast
1188,34,Lead Cast
1188,24,Lead Cast
1189,34,Lead Cast
1189,33,Lead Cast
1189,29,Lead Cast
1189,22,Lead Cast
1190,28,Lead Cast
1190,23,Lead Cast
1190,35,Lead Cast
1190,31,Lead Cast
1191,30,Lead Cast
1191,29,Lead Cast
1191,27,Lead Cast
1191,23,Lead Cast
1192,32,Lead Cast
1192,33,Lead Cast
1192,35,Lead Cast
1192,23,Lead Cast
1193,29,Lead Cast
1193,32,Lead Cast
1193,27,Lead Cast
1193,25,Lead Cast
1194,33,Lead Cast
1194,30,Lead Cast
1194,23,Lead Cast
1194,34,Lead Cast
1195,29,Lead Cast
1195,21,Lead Cast
1195,23,Lead Cast
1195,31,Lead Cast
1196,24,Lead Cast
1196,25,Lead Cast
1196,23,Lead Cast
1196,30,Lead Cast
1197,21,Lead Cast
1197,26,Lead Cast
1197,24,Lead Cast
1197,25,Lead Cast
1198,29,Lead Cast
1198,22,Lead Cast
1198,24,Lead Cast
1198,34,Lead Cast
1199,24,Lead Cast
1199,29,Lead Cast
1199,35,Lead Cast
1199,30,Lead Cast
1200,33,Lead Cast
1200,32,Lead Cast
1200,29,Lead Cast
1200,26,Lead Cast
1201,30,Lead Cast
1201,27,Lead Cast
1201,23,Lead Cast
1201,21,Lead Cast
1202,26,Lead Cast
1202,23,Lead Cast
1202,28,Lead Cast
1202,31,Lead Cast
1203,22,Lead Cast
1203,23,Lead Cast
1203,31,Lead Cast
1203,34,Lead Cast
1204,33,Lead Cast
1204,28,Lead Cast
1204,27,Lead Cast
1204,31,Lead Cast
1205,33,Lead Cast
1205,25,Lead Cast
1205,31,Lead Cast
1205,21,Lead Cast
1206,30,Lead Cast
1206,22,Lead Cast
1206,27,Lead Cast
1206,33,Lead Cast
1207,26,Lead Cast
1207,22,Lead Cast
1207,28,Lead Cast
1207,33,Lead Cast
1208,21,Lead Cast
1208,26,Lead Cast
1208,33,Lead Cast
1208,34,Lead Cast
1209,30,Lead Cast
1209,33,Lead Cast
1209,31,Lead Cast
1209,24,Lead Cast
1210,30,Lead Cast
1210,26,Lead Cast
1210,35,Lead Cast
1210,31,Lead Cast
1211,29,Lead Cast
1211,25,Lead Cast
1211,21,Lead Cast
1211,33,Lead Cast
1212,24,Lead Cast
1212,32,Lead Cast
1212,22,Lead Cast
1212,29,Lead Cast
1213,29,Lead Cast
1213,33,Lead Cast
1213,26,Lead Cast
1213,25,Lead Cast
1214,35,Lead Cast
1214,24,Lead Cast
1214,34,Lead Cast
1214,33,Lead Cast
1215,28,Lead Cast
1215,35,Lead Cast
1215,25,Lead Cast
1215,32,Lead Cast
1216,30,Lead Cast
1216,31,Lead Cast
1216,33,Lead Cast
1216,27,Lead Cast
1217,35,Lead Cast
1217,22,Lead Cast
1217,29,Lead Cast
1217,26,Lead Cast
1218,31,Lead Cast
1218,34,Lead Cast
1218,23,Lead Cast
1218,21,Lead Cast
1219,30,Lead Cast
1219,24,Lead Cast
1219,29,Lead Cast
1219,34,Lead Cast
1220,24,Lead Cast
1220,27,Lead Cast
1220,23,Lead Cast
1220,33,Lead Cast
1221,24,Lead Cast
1221,26,Lead Cast
1221,28,Lead Cast
1221,22,Lead Cast
1222,31,Lead Cast
1222,32,Lead Cast
1222,25,Lead Cast
1222,23,Lead Cast
1223,25,Lead Cast
1223,24,Lead Cast
1223,29,Lead Cast
1223,23,Lead Cast
1224,35,Lead Cast
1224,34,Lead Cast
1224,31,Lead Cast
1224,32,Lead Cast
1225,31,Lead Cast
1225,25,Lead Cast
1225,28,Lead Cast
1225,26,Lead Cast
1226,28,Lead Cast
1226,35,Lead Cast
1226,30,Lead Cast
1226,26,Lead Cast
1227,25,Lead Cast
1227,33,Lead Cast
1227,30,Lead Cast
1227,26,Lead Cast
1228,21,Lead Cast
1228,25,Lead Cast
1228,30,Lead Cast
1228,35,Lead Cast
1229,32,Lead Cast
1229,25,Lead Cast
1229,29,Lead Cast
1229,31,Lead Cast
1230,21,Lead Cast
1230,29,Lead Cast
1230,35,Lead Cast
1230,30,Lead Cast
1231,30,Lead Cast
1231,28,Lead Cast
1231,27,Lead Cast
1231,26,Lead Cast
1232,28,Lead Cast
1232,31,Lead Cast
1232,30,Lead Cast
1232,25,Lead Cast
1233,29,Lead Cast
1233,31,Lead Cast
1233,30,Lead Cast
1233,26,Lead Cast
1234,24,Lead Cast
1234,27,Lead Cast
1234,23,Lead Cast
1234,32,Lead Cast
1235,24,Lead Cast
1235,25,Lead Cast
1235,28,Lead Cast
1235,27,Lead Cast
1236,24,Lead Cast
1236,28,Lead Cast
1236,30,Lead Cast
1236,23,Lead Cast
1237,34,Lead Cast
1237,23,Lead Cast
1237,32,Lead Cast
1237,22,Lead Cast
1238,25,Lead Cast
1238,33,Lead Cast
1238,30,Lead Cast
1238,29,Lead Cast
1239,23,Lead Cast
1239,22,Lead Cast
1239,24,Lead Cast
1239,21,Lead Cast
1240,29,Lead Cast
1240,28,Lead Cast
1240,30,Lead Cast
1240,26,Lead Cast
1241,23,Lead Cast
1241,34,Lead Cast
1241,21,Lead Cast
1241,33,Lead Cast
1242,25,Lead Cast
1242,28,Lead Cast
1242,21,Lead Cast
1242,24,Lead Cast
1243,32,Lead Cast
1243,28,Lead Cast
1243,23,Lead Cast
1243,33,Lead Cast
1244,32,Lead Cast
1244,22,Lead Cast
1244,30,Lead Cast
1244,21,Lead Cast
1245,30,Lead Cast
1245,27,Lead Cast
1245,25,Lead Cast
1245,32,Lead Cast
1246,26,Lead Cast
1246,24,Lead Cast
1246,29,Lead Cast
1246,22,Lead Cast
1247,33,Lead Cast
1247,21,Lead Cast
1247,22,Lead Cast
1247,32,Lead Cast
1248,25,Lead Cast
1248,22,Lead Cast
1248,27,Lead Cast
1248,33,Lead Cast
1249,25,Lead Cast
